Raphael Wolf,SV Werder Bremen,0.4317944444444441
Raul Marcelo Bobadilla,FC Augsburg,0.7605375
Rene Adler,Hamburger SV,0.69725
Ricardo Rodriguez,VfL Wolfsburg,0.6973906249999999
Richard Strebinger,SV Werder Bremen,0.4733875
Rico Strieder,FC Bayern Munich,0.3808666666666667
Robbie Kruse,Bayer 04 Leverkusen,0.7183555555555559
Robert Bauer,FC Ingolstadt 04,0.3576233333333333
Robert Lewandowski,FC Bayern Munich,0.8915235294117648
Robert Mak,1. FC Nürnberg,0.5439166666666666
Robert Tesche,Hamburger SV,0.5241000000000001
Roberto Firmino,TSG 1899 Hoffenheim,0.84242
Roberto Hilbert,Bayer 04 Leverkusen,0.6477222222222219
Robin Knoche,VfL Wolfsburg,0.7635444444444444
Roel Brouwers,Borussia Mönchengladbach,0.6836277777777774
Roger,FC Ingolstadt 04,0.42140000000000005
Romain Bregerie,FC Ingolstadt 04,0.3863038461538464
Roman Buerki,Borussia Dortmund,0.7717192307692311
Roman Neustaedter,FC Schalke 04,0.7537318181818178
Roman Weidenfeller,Borussia Dortmund,0.75269
Ron-Robert Zieler,Hannover 96,0.8291200000000001
Ronny,Hertha BSC Berlin,0.636475
Ronny Marcos,Hamburger SV,0.30509999999999987
Ronny Philp,FC Augsburg,0.50434375
Roy Beerens,Hertha BSC Berlin,0.7621722222222219
Rune Almenning Jarstein,Hertha BSC Berlin,0.47474117647058856
Salif Sane,Hannover 96,0.634125
Salomon Kalou,Hertha BSC Berlin,0.8395588235294119
Sambou Yatabare,SV Werder Bremen,0.4255730769230774
Sami Allagui,1. FSV Mainz 05,0.558825
Sandro Sirigu,SV Darmstadt 98,0.36408749999999995
Sandro Wagner,SV Darmstadt 98,0.4617733333333333
Santiago Garcia,SV Werder Bremen,0.7720642857142861
Sascha Burchert,Hertha BSC Berlin,0.48720625000000006
Sascha Moelders,FC Augsburg,0.580422222222222
Sascha Riether,FC Schalke 04,0.7545000000000001
Sead Kolasinac,FC Schalke 04,0.650421428571429
Sebastian Boenisch,Bayer 04 Leverkusen,0.5734875
Sebastian Freis,SC Freiburg,0.545769230769231
Sebastian Jung,VfL Wolfsburg,0.8270875
Sebastian Kehl,Borussia Dortmund,0.8210000000000001
Sebastian Kerk,SC Freiburg,0.4795152173913042
Sebastian Langkamp,Hertha BSC Berlin,0.8045800000000001
Sebastian Proedl,SV Werder Bremen,0.8006749999999998
Sebastian Rode,FC Bayern Munich,0.825564285714286
Sebastian Rudy,TSG 1899 Hoffenheim,0.7784333333333333
Sebastien Pocognoli,Hannover 96,0.57232
Sejad Salihovic,TSG 1899 Hoffenheim,0.8172071428571425
Sercan Sararer,VfB Stuttgart,0.51794
Serdar Tasci,FC Bayern Munich,0.82944
Serey Die,VfB Stuttgart,0.5010249999999995
Shawn Parker,FC Augsburg,0.55120625
Shinji Kagawa,Borussia Dortmund,0.7971842105263162
Shinji Okazaki,1. FSV Mainz 05,0.8211173913043477
Sidney Sam,FC Schalke 04,0.6491526315789471
Simon Rolfes,Bayer 04 Leverkusen,0.8235625
Simon Zoller,1. FC Köln,0.5425815789473684
Slawomir Peszko,1. FC Köln,0.47907727272727224
Slobodan Medojevic,Eintracht Frankfurt,0.5863
Slobodan Rajkovic,SV Darmstadt 98,0.7598
Sokratis Papastathopoulos,Borussia Dortmund,0.8456433333333333
Sonny Kittel,Eintracht Frankfurt,0.5012111111111115
Srdjan Lakic,SC Paderborn 07,0.6377111111111116
Stefan Aigner,Eintracht Frankfurt,0.7813666666666667
Stefan Bell,1. FSV Mainz 05,0.5079823529411763
Stefan Kiessling,Bayer 04 Leverkusen,0.8352499999999997
Stefan Kutschke,SC Paderborn 07,0.52212
Stefan Lex,FC Ingolstadt 04,0.3206027777777774
Stefan Mitrovic,SC Freiburg,0.5844823529411769
Stefan Reinartz,Eintracht Frankfurt,0.8244666666666667
Stefan Thesker,Hannover 96,0.49926666666666697
Stefanos Kapinos,1. FSV Mainz 05,0.60675
Stephan Schrock,Eintracht Frankfurt,0.472325
Steven Zuber,TSG 1899 Hoffenheim,0.6094
Suat Serdar,1. FSV Mainz 05,0.38123749999999995
Suleyman Koc,SC Paderborn 07,0.4126500000000002
Sven Bender,Borussia Dortmund,0.7511083333333333
Sven Schipplock,Hamburger SV,0.6476200000000001
Sven Ulreich,VfB Stuttgart,0.7800681818181816
Szabolcs Huszti,Eintracht Frankfurt,0.7652749999999999
Takashi Inui,Eintracht Frankfurt,0.675225
Tarik Elyounoussi,TSG 1899 Hoffenheim,0.7561458333333334
Theodor Gebre Selassie,SV Werder Bremen,0.662447368421053
Thiago Alcantara,FC Bayern Munich,0.7882794117647061
Thomas Kessler,1. FC Köln,0.55285
Thomas Kraft,Hertha BSC Berlin,0.7755055555555556
Thomas Mueller,FC Bayern Munich,0.8927250000000003
Thorgan Hazard,Borussia Mönchengladbach,0.783171052631579
Thorsten Kirschbaum,VfB Stuttgart,0.45587857142857124
Tim Hoogland,FC Schalke 04,0.567153846153846
Tim Matavz,FC Augsburg,0.58476
Timm Klose,VfL Wolfsburg,0.762622727272727
Timo Baumgartl,VfB Stuttgart,0.2957708333333333
Timo Gebhart,1. FC Nürnberg,0.48006071428571473
Timo Hildebrand,Eintracht Frankfurt,0.76915
Timo Horn,1. FC Köln,0.6812571428571423
Timo Perthel,Eintracht Braunschweig,0.46909999999999996
Timo Werner,VfB Stuttgart,0.5788205882352937
Timon Wellenreuther,FC Schalke 04,0.30180999999999997
Timothy Chandler,Eintracht Frankfurt,0.7007583333333334
Tin Jedvaj,Bayer 04 Leverkusen,0.4605666666666666
Tobias Kempe,SV Darmstadt 98,0.41004666666666667
Tobias Levels,FC Ingolstadt 04,0.4997454545454544
Tobias Pachonik,1. FC Nürnberg,0.41869166666666663
Tobias Sippel,Borussia Mönchengladbach,0.62125
Tobias Strobl,TSG 1899 Hoffenheim,0.4653428571428574
Tobias Weis,Eintracht Frankfurt,0.4657181818181819
Tobias Werner,FC Augsburg,0.7563437500000001
Tolga Cigerci,Hertha BSC Berlin,0.6877
Tolgay Arslan,Hamburger SV,0.53115
Tom Mickel,Hamburger SV,0.36105000000000004
Tom Starke,FC Bayern Munich,0.8179714285714285
Tomas Pekhart,FC Ingolstadt 04,0.48478999999999994
Tomas Rincon,Hamburger SV,0.6634000000000002
Toni Kroos,FC Bayern Munich,0.8817499999999998
Toni Sunjic,VfB Stuttgart,0.7164333333333333
Tony Jantschke,Borussia Mönchengladbach,0.6792333333333334
Torsten Oehrl,Eintracht Braunschweig,0.53812
Tranquillo Barnetta,FC Schalke 04,0.7739333333333334
Uffe Bech,Hannover 96,0.41116249999999993
Ulisses Garcia,SV Werder Bremen,0.47641
Uwe Huenemeier,SC Paderborn 07,0.39308125
Vaclav Kadlec,Eintracht Frankfurt,0.5811875
Vaclav Pilar,SC Freiburg,0.7136000000000005
Valentin Stocker,Hertha BSC Berlin,0.73644375
Valmir Sulejmani,Hannover 96,0.4155388888888885
Valon Behrami,Hamburger SV,0.823533333333333
Vedad Ibisevic,Hertha BSC Berlin,0.6518249999999995
Vieirinha,VfL Wolfsburg,0.8315142857142853
Vladimir Darida,Hertha BSC Berlin,0.7187879310344825
Vladlen Yurchenko,Bayer 04 Leverkusen,0.33981428571428557
Waldemar Anton,Hannover 96,0.46427999999999997
Wendell,Bayer 04 Leverkusen,0.432915625
Xabi Alonso,FC Bayern Munich,0.8642700000000001
Xherdan Shaqiri,FC Bayern Munich,0.7942
Yann Sommer,Borussia Mönchengladbach,0.7801277777777782
Yanni Regaesel,Eintracht Frankfurt,0.3813875
Yannick Gerhardt,1. FC Köln,0.46936111111111145
Ylli Sallahi,FC Bayern Munich,0.3257083333333334
Yoshinori Muto,1. FSV Mainz 05,0.6972
Younes Belhanda,FC Schalke 04,0.8522000000000001
Yunus Malli,1. FSV Mainz 05,0.4816774193548392
Yuya Osako,1. FC Köln,0.6451153846153848
Zdenek Pospech,1. FSV Mainz 05,0.8013999999999997
Zhi-Gin Lam,Hamburger SV,0.45333750000000006
Zlatko Junuzovic,SV Werder Bremen,0.7349053571428569
Zoltan Stieber,Hamburger SV,0.6346083333333334
